STT,Ngay,Ttb,Tmax,Tmin,Bh_evaporation,RRR_Rain,Utb_Hum,Umin,SSS_Sun,Fx,Dx_wind,mua,muarao,muaphun,suongmu,giong,chop
506,20-May-17,19.9,23.5,18.2,1.3,3.7,97,89,3.0,NE,5,1,0,0,0,0,0
507,21-May-17,21.4,23.0,19.8,0.9,0.3,94,89,0.3,SE,7,1,0,0,0,0,0
508,22-May-17,22.7,26.0,21.4,0.6,4.4,97,96,2.2,ESE,6,1,0,0,0,0,0
509,23-May-17,24.0,27.0,21.7,0.6,3.8,96,90,3.1,ESE,6,1,0,0,0,0,0
510,24-May-17,22.1,25.3,20.4,1.0,3.3,94,88,0.6,ENE,10,1,0,0,0,0,0
511,25-May-17,19.7,21.7,17.6,2.6,0.0,78,68,1.5,ENE,12,0,0,0,0,0,0
512,26-May-17,20.8,25.4,18.7,6.0,0.0,53,42,10.5,NE,10,0,0,0,0,0,0
513,27-May-17,21.9,25.4,19.0,4.9,0.0,55,41,11.8,E,4,0,0,0,0,0,0
514,28-May-17,21.7,26.5,17.7,5.2,0.0,64,31,11.6,ESE,4,0,0,0,0,0,0
515,29-May-17,22.0,25.4,19.5,3.4,0.0,75,70,6.4,SW,4,0,0,0,0,0,0
516,30-May-17,21.9,24.6,19.6,2.1,0.0,88,76,3.0,E,7,0,0,0,0,0,0
517,31-May-17,24.0,28.6,21.6,1.4,0.0,90,82,7.5,ESE,7,0,0,0,0,0,0
518,1-Jun-17,26.1,30.3,23.2,5.7,0.0,72,63,7.6,WSW,8,0,0,0,0,0,0
519,2-Jun-17,27.8,31.7,25.1,8.2,0.0,61,58,8.4,WNW,8,0,0,0,0,0,0
520,3-Jun-17,28.6,33.1,25.5,14.3,0.0,56,50,11.1,WNW,8,0,0,0,0,0,0
521,4-Jun-17,28.6,32.7,26.0,31.4,0.0,55,49,11.6,WNW,8,0,0,0,0,0,0
522,5-Jun-17,28.4,33.5,25.1,8.0,0.0,60,50,11.6,WNW,8,0,0,0,0,0,0
523,6-Jun-17,25.0,28.2,21.4,7.0,85.9,79,70,2.9,NE,10,1,1,0,0,1,0
524,7-Jun-17,20.9,22.7,19.8,0.3,129.3,96,94,0.1,E,12,1,0,0,0,0,0
525,8-Jun-17,22.7,26.1,20.8,1.5,0.0,89,76,4.0,E,8,0,0,0,0,0,0
526,9-Jun-17,22.5,25.9,20.9,1.1,19.4,92,86,5.6,ESE,7,1,1,0,0,0,1
527,10-Jun-17,22.5,25.6,21.1,0.4,0.0,94,87,0.8,SE,6,0,0,0,0,0,0
528,11-Jun-17,23.8,26.8,21.7,1.3,0.3,93,85,3.4,SE,6,1,0,0,0,0,0
529,12-Jun-17,24.0,27.3,22.9,0.6,0.9,92,83,0.6,S,5,1,0,0,0,0,0
530,13-Jun-17,23.7,25.2,21.9,0.4,24.0,92,86,0.0,NE,4,1,0,0,0,1,0
531,14-Jun-17,23.4,24.8,22.5,1.0,0.0,92,89,0.0,SSW,5,0,0,0,0,0,0
532,15-Jun-17,23.9,25.8,21.7,1.4,3.9,93,84,3.2,WSW,7,1,1,0,0,0,0
533,16-Jun-17,25.2,26.6,23.4,2.6,0.0,80,73,0.0,S,4,0,0,0,0,0,0
534,17-Jun-17,21.3,25.2,20.8,1.3,1.1,89,83,0.0,NE,7,1,1,0,0,0,0
535,18-Jun-17,21.8,23.7,21.0,0.4,2.5,95,93,0.0,ESE,5,1,1,0,0,0,0
536,19-Jun-17,23.2,25.6,21.8,0.5,1.2,96,91,1.4,SE,4,1,0,0,0,0,0
537,20-Jun-17,23.7,25.4,22.0,1.1,0.0,91,85,1.2,SW,4,0,0,0,0,0,0
538,21-Jun-17,24.6,27.9,22.6,1.6,0.0,85,68,4.8,SE,5,0,0,0,0,0,0
539,22-Jun-17,23.7,27.5,19.9,2.3,2.1,90,86,0.0,SW,6,1,1,0,0,0,0
540,23-Jun-17,24.0,25.2,19.5,1.0,10.4,93,87,0.0,SE,8,1,0,0,0,1,0
541,24-Jun-17,24.4,28.4,22.1,1.0,26.1,92,83,5.5,SE,6,1,0,0,0,0,0
542,25-Jun-17,23.7,25.9,22.5,0.8,11.5,91,86,0.0,SW,6,1,0,0,0,0,0
543,26-Jun-17,23.1,25.9,22.0,0.8,0.1,96,94,1.3,E,7,1,0,0,0,0,0
544,27-Jun-17,23.2,25.6,22.2,1.0,0.0,93,87,1.6,E,7,0,0,0,0,0,0
545,28-Jun-17,22.5,23.8,20.5,0.4,14.1,99,98,0.3,SE,8,1,1,0,0,0,1
546,29-Jun-17,22.2,26.1,19.9,0.8,80.4,96,94,1.8,SE,7,1,1,0,0,1,0
547,30-Jun-17,22.8,25.5,21.2,0.9,7.4,91,79,1.3,SE,5,1,0,0,0,0,0
548,1-Jul-17,23.3,25.0,22.5,1.2,0.4,88,80,0.1,SW,5,1,0,0,0,0,0
549,2-Jul-17,23.3,24.6,22.2,2.8,1.7,89,81,0.0,SW,6,1,0,0,0,0,0
550,3-Jul-17,22.4,23.6,21.5,0.8,4.8,94,92,0.0,SW,5,1,1,0,0,0,0
551,4-Jul-17,22.9,24.5,21.5,0.7,1.5,92,85,0.9,SW,6,1,0,0,0,0,0
552,5-Jul-17,22.0,23.2,20.2,0.4,35.1,97,95,0.0,SE,6,1,0,0,0,1,0
553,6-Jul-17,22.9,25.5,20.6,0.8,3.9,97,89,2.9,E,6,1,1,0,0,0,0
554,7-Jul-17,23.1,25.6,21.5,0.8,0.3,95,88,0.8,SE,7,1,0,0,0,0,0
555,8-Jul-17,22.7,25.8,21.3,0.9,67.3,91,81,2.6,SE,8,1,1,0,0,0,0
556,9-Jul-17,23.1,24.6,20.8,1.7,2.0,87,83,0.5,WNW,5,1,0,0,0,0,0
557,10-Jul-17,22.9,23.8,22.1,1.1,0.6,94,84,0.0,SW,5,1,0,0,0,0,0
558,11-Jul-17,22.4,24.2,21.0,0.7,41.0,95,89,3.5,ENE,8,1,0,0,0,1,1
559,12-Jul-17,21.5,23.0,20.7,1.1,65.2,98,91,2.2,W,8,1,0,0,0,1,0
560,13-Jul-17,22.6,25.2,21.1,1.8,6.3,93,87,4.1,E,5,1,0,0,0,0,0
561,14-Jul-17,23.0,24.6,21.1,0.8,5.7,91,80,0.4,E,7,1,0,0,0,0,0
562,15-Jul-17,22.5,24.0,21.2,1.3,6.3,89,85,0.4,ESE,7,1,0,0,0,0,0
563,16-Jul-17,22.3,23.8,21.6,1.0,24.4,96,94,0.0,NE,9,1,1,0,0,0,0
564,17-Jul-17,21.3,22.2,20.6,0.1,101.2,100,100,0.0,ENE,12,1,0,0,0,1,0
565,18-Jul-17,22.5,23.8,21.1,0.3,38.4,96,89,0.0,E,11,1,0,0,0,0,0
566,19-Jul-17,22.3,25.0,20.4,0.5,16.4,97,91,1.0,NW,6,1,0,0,0,0,0
567,20-Jul-17,21.4,22.0,20.6,0.7,10.4,100,100,0.0,W,6,1,1,0,0,0,0
568,21-Jul-17,21.3,22.1,20.2,0.4,50.5,99,96,0.0,WSW,7,1,1,0,0,0,0
569,22-Jul-17,23.1,26.2,20.3,1.7,0.0,86,76,7.8,ENE,4,0,0,0,0,0,0
570,23-Jul-17,23.8,26.7,22.1,0.9,0.0,89,84,5.2,WNW,4,0,0,0,0,0,0
571,24-Jul-17,23.9,27.8,21.5,2.3,0.0,84,79,5.5,E,4,0,0,0,0,0,0
572,25-Jul-17,23.4,26.3,21.8,1.3,8.4,86,77,2.2,NE,7,1,1,0,0,1,1
573,26-Jul-17,24.2,27.2,21.9,2.0,0.0,81,73,6.8,SE,4,0,0,0,0,0,0
574,27-Jul-17,24.3,27.3,21.8,1.7,0.0,86,79,8.7,NW,4,0,0,0,0,0,0
575,28-Jul-17,24.3,27.3,21.9,2.3,0.0,78,60,7.0,SE,5,0,0,0,0,0,0
576,29-Jul-17,25.3,29.8,22.2,2.4,0.0,81,64,9.8,NNE,4,0,0,0,0,0,0
577,30-Jul-17,26.2,29.7,23.7,2.1,0.0,85,78,8.1,W,4,0,0,0,0,0,0
578,31-Jul-17,25.8,29.7,22.0,2.1,0.0,84,80,7.4,NE,8,0,0,0,0,0,0
579,1-Aug-17,23.8,26.8,21.0,1.5,4.9,93,89,5.3,WSW,4,1,1,0,0,0,0
580,2-Aug-17,24.2,25.7,23.6,1.1,7.2,91,84,0.6,WNW,5,1,0,0,0,0,0
581,3-Aug-17,22.8,24.0,22.2,0.6,39.7,94,89,0.0,W,5,1,0,0,0,0,0
582,4-Aug-17,22.7,24.0,22.0,0.5,155.8,98,89,0.0,W,6,1,0,0,0,0,0
583,5-Aug-17,22.5,23.7,21.8,0.3,15.6,97,94,0.2,NE,7,1,0,0,0,0,0
584,6-Aug-17,24.0,27.2,21.3,0.6,23.2,93,84,3.6,NE,6,1,0,0,0,0,0
585,7-Aug-17,24.2,28.5,22.2,1.4,0.0,88,79,8.6,SW,7,0,0,0,0,0,0
586,8-Aug-17,25.5,28.8,22.8,2.6,0.0,81,74,10.0,S,5,0,0,0,0,0,0
587,9-Aug-17,25.7,28.2,22.7,3.0,0.0,80,74,6.2,SSW,5,0,0,0,0,0,0
588,10-Aug-17,24.9,26.8,22.3,2.5,6.7,85,81,1.9,SSE,5,1,1,0,0,1,0
589,11-Aug-17,25.5,28.2,24.0,2.3,0.0,86,80,7.0,SSE,6,0,0,0,0,0,0
590,12-Aug-17,25.2,28.0,23.5,2.0,0.0,81,77,3.6,S,6,0,0,0,0,0,0
591,13-Aug-17,24.7,25.7,23.2,2.2,0.0,86,81,0.0,SW,7,0,0,0,0,0,0
592,14-Aug-17,24.4,26.1,23.4,1.4,0.0,93,85,0.0,WSW,5,0,0,0,0,0,0
593,15-Aug-17,21.4,24.6,19.6,0.6,37.9,93,88,0.0,W,9,1,1,0,0,1,1
594,16-Aug-17,21.2,22.9,19.7,0.2,22.8,99,88,0.0,S,7,1,0,0,0,0,0
595,17-Aug-17,21.0,22.1,20.1,0.1,44.8,94,90,0.0,NNE,10,1,0,0,0,0,0
596,18-Aug-17,22.1,23.9,21.0,0.9,9.5,92,80,0.7,NE,6,1,0,0,0,1,0
597,19-Aug-17,22.7,26.0,20.9,1.2,0.1,89,80,3.3,NE,6,1,0,0,0,0,0
598,20-Aug-17,23.3,27.8,21.3,2.4,0.0,85,82,7.6,SW,4,0,0,0,0,0,0
599,21-Aug-17,24.0,27.4,22.3,2.8,0.0,84,75,9.8,SSE,4,0,0,0,0,0,0
600,22-Aug-17,24.6,28.3,21.5,1.6,0.0,83,66,8.9,ESE,4,0,0,0,0,0,0
601,23-Aug-17,24.3,26.6,23.1,1.5,7.7,88,83,1.9,WSW,5,1,1,0,0,1,0
602,24-Aug-17,21.3,24.0,20.0,1.1,65.8,96,83,0.0,NE,13,1,0,0,0,0,0
603,25-Aug-17,22.2,23.3,20.7,0.4,61.0,98,96,0.1,SW,10,1,0,0,0,1,0
604,26-Aug-17,22.1,25.2,21.0,2.3,13.2,91,88,5.1,NE,10,1,0,0,0,0,0
605,27-Aug-17,22.9,26.2,21.4,3.7,0.1,86,63,5.2,NE,5,1,0,0,0,0,0
606,28-Aug-17,23.0,26.2,20.8,1.6,2.4,93,89,7.0,WSW,8,1,0,0,0,0,0
607,29-Aug-17,21.4,23.3,20.8,0.7,34.3,95,90,0.0,SW,8,1,0,0,0,0,0
608,30-Aug-17,20.8,21.7,20.1,0.4,11.6,97,89,0.0,NW,8,1,0,0,0,0,0
609,31-Aug-17,22.8,25.6,21.2,1.6,0.3,90,81,2.8,NNE,5,1,0,0,0,0,0
610,1-Sep-17,24.2,26.2,22.4,1.3,0.0,90,81,5.2,WSW,5,0,0,0,0,0,0
611,2-Sep-17,24.3,26.9,22.8,1.4,0.0,87,79,5.6,SW,6,0,0,0,0,0,0
612,3-Sep-17,23.8,24.9,23.1,0.7,9.5,95,93,0.0,ESE,6,1,0,0,1,0,0
613,4-Sep-17,23.8,26.4,22.7,0.9,15.8,96,95,0.9,NE,5,1,0,0,0,0,0
614,5-Sep-17,24.0,26.1,22.6,0.6,4.9,94,91,2.7,NE,5,1,0,0,0,0,0
615,6-Sep-17,23.7,25.2,22.4,0.8,0.0,91,85,0.5,E,4,0,0,0,0,0,0
616,7-Sep-17,23.1,25.1,21.0,1.5,17.5,94,90,2.0,NE,4,1,0,0,0,0,0
617,8-Sep-17,23.3,25.6,21.8,0.2,0.0,89,83,1.2,NE,5,0,0,0,0,0,0
618,9-Sep-17,23.4,25.4,22.6,0.5,0.0,96,90,0.9,WSW,5,0,0,0,0,0,0
619,10-Sep-17,23.3,26.6,20.8,0.7,3.4,94,86,3.5,SSE,6,1,1,0,0,0,0
620,11-Sep-17,22.6,24.6,20.4,1.2,52.3,87,70,2.7,SE,6,1,0,0,0,0,0
621,12-Sep-17,23.0,24.4,21.2,1.3,4.8,88,85,2.2,NE,6,1,0,0,0,0,0
622,13-Sep-17,23.0,26.0,21.5,1.5,0.0,88,83,6.0,NNE,4,0,0,0,0,0,0
623,14-Sep-17,23.5,26.0,21.9,1.6,7.4,88,76,3.4,NE,8,1,0,0,0,0,0
624,15-Sep-17,21.4,23.8,20.0,1.5,24.5,94,85,0.0,SSE,8,1,0,0,0,0,0
625,16-Sep-17,20.9,22.3,19.9,0.5,137.0,97,89,0.0,ENE,12,1,0,0,0,0,0
626,17-Sep-17,22.2,24.8,21.1,0.7,0.1,92,84,4.1,NE,4,1,0,0,0,0,0
627,18-Sep-17,24.0,27.8,21.8,1.0,0.0,93,87,7.7,W,3,0,0,0,0,0,0
628,19-Sep-17,24.6,28.9,23.4,1.1,0.0,95,91,6.6,SE,4,0,0,0,0,0,0
629,20-Sep-17,24.0,27.0,22.2,1.3,0.0,89,77,4.4,WSW,8,0,0,0,0,0,0
630,21-Sep-17,23.1,25.6,21.5,1.3,0.0,93,88,1.6,NE,4,0,0,0,0,0,0
631,22-Sep-17,23.1,24.8,22.0,0.9,0.8,90,86,3.0,ENE,5,0,1,0,0,0,0
632,23-Sep-17,22.8,25.2,21.1,1.3,0.0,90,85,0.4,ESE,4,0,0,0,0,0,0
633,24-Sep-17,23.1,26.0,21.3,1.2,0.0,93,83,2.4,SE,4,0,0,0,0,0,0
634,25-Sep-17,22.6,24.0,21.7,0.9,54.7,97,83,0.0,NE,9,1,1,0,0,1,0
635,26-Sep-17,22.5,25.6,20.8,0.8,17.4,92,80,2.0,WSW,8,1,0,0,0,0,0
636,27-Sep-17,23.1,26.2,21.9,1.3,0.0,90,86,3.2,ESE,6,0,0,0,0,0,0
637,28-Sep-17,23.4,26.8,21.2,1.3,0.0,89,80,5.4,ESE,5,0,0,0,0,0,0
638,29-Sep-17,23.5,26.4,21.5,1.5,0.0,79,66,4.0,ENE,5,0,0,0,0,0,0
639,30-Sep-17,22.3,25.0,20.3,0.9,0.2,94,91,0.7,NE,6,1,1,0,0,0,0
640,1-Oct-17,22.4,25.3,20.5,1.4,1.8,91,82,6.2,ESE,7,1,0,0,0,0,0
641,2-Oct-17,23.1,26.3,21.5,0.9,0.0,88,80,3.9,NE,8,0,0,0,0,0,0
642,3-Oct-17,21.7,24.0,20.7,1.0,42.0,90,83,0.7,NE,7,1,1,0,0,1,0
643,4-Oct-17,22.4,25.1,21.2,0.9,13.9,90,83,1.7,ENE,9,1,0,0,0,0,0
644,5-Oct-17,22.1,23.6,20.0,1.2,40.0,85,78,2.0,NNE,5,1,0,0,0,0,0
645,6-Oct-17,21.5,23.5,20.4,1.2,0.0,90,79,1.7,ENE,7,0,0,0,0,0,0
646,7-Oct-17,19.9,20.8,19.3,0.4,10.5,96,93,1.3,NE,8,1,1,0,0,0,0
647,8-Oct-17,21.1,24.1,19.5,0.7,10.3,93,86,2.0,ENE,6,1,0,0,0,0,0
648,9-Oct-17,23.2,26.8,21.5,1.8,0.0,87,82,4.7,SE,5,0,0,0,0,0,0
649,10-Oct-17,21.0,23.9,20.7,0.2,21.4,99,97,0.0,E,10,1,1,0,0,0,0
650,11-Oct-17,20.7,22.0,20.0,0.0,43.5,98,95,0.0,NE,12,1,0,0,0,0,0
651,12-Oct-17,21.7,24.3,19.9,0.2,26.2,96,92,2.5,SE,7,1,0,0,0,0,0
652,13-Oct-17,19.7,21.8,18.4,0.5,4.5,100,99,1.0,NE,7,1,0,0,0,0,0
653,14-Oct-17,19.6,22.7,17.7,1.2,0.0,88,82,7.5,SW,4,0,0,0,0,0,0
654,15-Oct-17,19.8,23.0,17.8,3.5,0.0,76,75,8.5,NE,9,0,0,0,0,0,0
655,16-Oct-17,16.2,19.0,13.9,1.9,19.2,87,71,0.0,SW,8,1,0,0,0,1,0
656,17-Oct-17,14.2,15.6,13.0,0.8,23.2,96,92,0.2,NE,10,1,0,0,0,0,0
657,18-Oct-17,15.5,17.3,14.2,0.4,5.0,98,96,0.0,NE,10,1,0,0,0,0,0
658,19-Oct-17,17.8,20.4,16.4,0.4,2.3,92,85,0.0,NE,6,1,0,0,0,0,0
659,20-Oct-17,18.8,20.2,18.2,0.5,0.0,93,88,0.2,E,4,0,0,0,0,0,0
660,21-Oct-17,18.3,21.0,17.3,0.7,0.0,91,85,2.6,NE,9,0,0,0,0,0,0
661,22-Oct-17,17.8,20.2,16.3,2.2,0.0,81,76,1.0,NE,10,0,0,0,0,0,0
662,23-Oct-17,16.3,18.1,15.5,1.8,0.0,80,68,0.0,NE,9,0,0,0,0,0,0
663,24-Oct-17,17.0,18.8,15.9,2.8,0.0,74,67,0.0,NE,7,0,0,0,0,0,0
664,25-Oct-17,18.2,21.6,16.8,1.8,0.0,83,76,4.8,NE,5,0,0,0,0,0,0
665,26-Oct-17,18.7,20.0,18.0,0.7,0.0,89,81,0.0,SE,4,0,0,0,0,0,0
666,27-Oct-17,18.7,21.8,17.5,0.7,1.3,91,85,2.7,NE,5,1,1,0,0,0,0
667,28-Oct-17,20.0,22.0,18.7,1.2,0.3,88,78,5.9,E,6,1,0,0,0,0,0
668,29-Oct-17,19.1,22.0,18.2,1.4,0.0,84,70,4.7,SE,7,0,0,0,0,0,0
669,30-Oct-17,16.4,18.9,14.8,3.4,0.0,66,58,9.9,NE,7,0,0,0,0,0,0
670,31-Oct-17,15.4,18.8,14.0,3.8,0.0,70,65,6.4,NE,7,0,0,0,0,0,0
671,1-Nov-17,16.2,20.9,13.5,1.7,0.0,81,72,9.8,NE,4,0,0,0,0,0,0
672,2-Nov-17,18.1,22.1,15.3,2.7,0.0,71,62,9.8,NE,3,0,0,0,0,0,0
673,3-Nov-17,18.7,22.0,16.8,3.2,0.0,71,61,8.5,SE,5,0,0,0,0,0,0
674,4-Nov-17,18.5,22.0,17.0,5.8,0.0,54,48,9.5,SE,7,0,0,0,0,0,0
675,5-Nov-17,16.6,18.2,15.2,3.9,0.3,59,53,0.0,SE,6,1,0,0,0,0,0
676,6-Nov-17,16.6,19.0,14.9,3.8,0.0,58,52,1.3,NE,5,0,0,0,0,0,0
677,7-Nov-17,16.3,17.7,14.6,3.1,7.2,79,61,0.4,NE,5,1,1,0,0,0,0
678,8-Nov-17,17.9,20.5,15.2,1.7,1.5,82,79,2.5,NE,5,1,0,0,0,0,0
679,9-Nov-17,17.7,18.7,16.6,0.5,7.6,96,90,0.0,NE,4,1,0,0,0,0,0
680,10-Nov-17,18.5,19.6,17.8,0.1,1.0,96,91,0.0,NW,4,1,0,0,0,0,0
681,11-Nov-17,19.4,22.8,17.9,1.2,0.0,88,80,3.7,NE,3,0,0,0,0,0,0
682,12-Nov-17,19.6,22.9,18.4,0.6,0.0,95,89,2.8,SE,4,0,0,0,0,0,0
683,13-Nov-17,19.9,23.5,18.1,0.8,0.0,90,78,6.5,SE,5,0,0,0,0,0,0
684,14-Nov-17,19.2,22.5,17.6,0.7,0.0,91,77,3.5,ENE,4,0,0,0,0,0,0
685,15-Nov-17,19.1,21.0,17.9,0.4,0.4,97,93,0.9,NE,4,1,0,0,0,0,0
686,16-Nov-17,20.0,23.0,18.7,0.5,0.5,97,95,1.9,E,3,1,0,0,0,0,0
687,17-Nov-17,21.7,25.9,19.8,1.1,0.1,92,79,8.4,SW,4,1,0,0,0,0,0
688,18-Nov-17,18.9,23.0,15.6,0.4,5.9,97,89,0.9,NE,9,1,0,0,0,0,0
689,19-Nov-17,15.1,16.0,14.6,0.5,0.0,94,84,0.0,NE,5,0,0,0,0,0,0
690,20-Nov-17,13.4,16.1,12.5,0.5,0.3,97,91,0.0,NE,8,1,0,0,0,0,0
691,21-Nov-17,12.7,13.5,11.5,0.3,0.0,93,79,0.0,NE,5,0,0,0,0,0,0
692,22-Nov-17,11.0,13.5,10.0,0.6,0.0,89,81,0.0,NE,10,0,0,0,0,0,0
693,23-Nov-17,9.2,10.9,7.9,2.2,0.0,81,74,0.0,NE,8,0,0,0,0,0,0
694,24-Nov-17,7.5,10.0,5.9,1.4,0.0,79,72,0.3,NE,8,0,0,0,0,0,0
695,25-Nov-17,8.2,9.3,7.0,1.2,0.1,87,78,0.0,NE,8,1,0,0,0,0,0
696,26-Nov-17,11.7,14.9,8.8,2.3,0.0,67,61,0.1,NNE,8,0,0,0,0,0,0
697,27-Nov-17,13.8,16.0,11.2,1.9,0.0,76,60,0.0,NW,5,0,0,0,0,0,0
698,28-Nov-17,16.1,20.8,13.8,1.9,0.0,84,77,6.0,NE,4,0,0,0,0,0,0
699,29-Nov-17,17.7,19.8,16.8,0.8,0.0,92,86,1.4,NE,5,0,0,0,0,0,0
700,30-Nov-17,18.2,19.8,16.8,0.9,0.0,89,83,2.4,NE,4,0,0,0,0,0,0
701,1-Dec-17,14.9,18.6,13.7,0.8,0.1,96,89,0.2,NNE,9,1,0,0,0,0,0
702,2-Dec-17,14.4,17.3,13.0,0.7,0.0,93,90,1.3,NE,4,0,0,0,0,0,0
703,3-Dec-17,14.8,18.0,13.8,0.8,0.0,87,77,0.7,NE,5,0,0,0,0,0,0
704,4-Dec-17,14.6,17.1,13.0,1.3,0.0,89,82,4.1,NE,8,0,0,0,0,0,0
